# Peakfit fitted function data
# Source: E:/VS_CODE/PCM_Fano/10nm_50L_peak.txt
# Parameters:
# iC=171400.0
# iD=100000.0
# ib=6.997263404373758
# ig0=4.5
# iq=51.50252989943741
# ia=0.5431
# iL=5.000775239876671
# N=0.0005248358402419427
# y0=912.5168087271778
#
# iw	y_model	y	residual
671.9479	931.5226164940849	680.0	-251.5226164940849
672.756	931.443211519071	677.0	-254.44321151907104
673.564	931.3647722835661	680.0	-251.36477228356614
674.3718	931.2872912884243	682.0	-249.28729128842429
675.1794	931.2107515511595	676.0	-255.21075155115955
675.9869	931.1351271707106	671.0	-260.1351271707106
676.7943	931.0604022638533	677.0	-254.06040226385335
677.6014	930.9865794918413	676.0	-254.98657949184133
678.4085	930.9136160819719	674.0	-256.9136160819719
679.2155	930.8415064022513	667.0	-263.8415064022513
680.0222	930.7702535130552	661.0	-269.7702535130552
680.8289	930.6998165853969	655.0	-275.6998165853969
681.6354	930.6301992198786	664.0	-266.6301992198786
682.4417	930.5613875627183	669.0	-261.5613875627183
683.2479	930.4933596743055	657.0	-273.49335967430545
684.054	930.4261025834248	658.0	-272.42610258342484
684.8599	930.359611802672	657.0	-273.359611802672
685.6657	930.2938665260897	657.0	-273.2938665260897
686.4714	930.2288546029289	659.0	-271.2288546029289
687.2769	930.164572076847	664.0	-266.164572076847
688.0822	930.1010070466506	659.0	-271.1010070466506
688.8875	930.0381323335722	671.0	-259.0381323335722
689.6925	929.9759600821953	653.0	-276.97596008219534
690.4974	929.9144636769458	648.0	-281.91446367694584
